split,scenario,seed,sku,policy,node_id,immediate_units,demand_units,fill_rate
validation,normal,1003,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1003,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1004,SKU-002,independent,2,877,877,1.0
validation,normal,1004,SKU-002,independent,3,995,995,1.0
validation,normal,1004,SKU-002,independent,4,1035,1036,0.999034749034749
validation,normal,1004,SKU-002,independent,5,1153,1153,1.0
validation,normal,1004,SKU-002,normal_optimized,2,875,877,0.9977194982896237
validation,normal,1004,SKU-002,normal_optimized,3,989,995,0.9939698492462311
validation,normal,1004,SKU-002,normal_optimized,4,1035,1036,0.999034749034749
validation,normal,1004,SKU-002,normal_optimized,5,1153,1153,1.0
validation,normal,1004,SKU-002,service_aware,2,877,877,1.0
validation,normal,1004,SKU-002,service_aware,3,995,995,1.0
validation,normal,1004,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1004,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1005,SKU-002,independent,2,874,877,0.9965792474344356
validation,normal,1005,SKU-002,independent,3,994,995,0.9989949748743718
validation,normal,1005,SKU-002,independent,4,1036,1036,1.0
validation,normal,1005,SKU-002,independent,5,1153,1153,1.0
validation,normal,1005,SKU-002,normal_optimized,2,874,877,0.9965792474344356
validation,normal,1005,SKU-002,normal_optimized,3,985,995,0.9899497487437185
validation,normal,1005,SKU-002,normal_optimized,4,1036,1036,1.0
validation,normal,1005,SKU-002,normal_optimized,5,1153,1153,1.0
validation,normal,1005,SKU-002,service_aware,2,877,877,1.0
validation,normal,1005,SKU-002,service_aware,3,995,995,1.0
validation,normal,1005,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1005,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1006,SKU-002,independent,2,877,877,1.0
validation,normal,1006,SKU-002,independent,3,995,995,1.0
validation,normal,1006,SKU-002,independent,4,1036,1036,1.0
validation,normal,1006,SKU-002,independent,5,1153,1153,1.0
validation,normal,1006,SKU-002,normal_optimized,2,877,877,1.0
validation,normal,1006,SKU-002,normal_optimized,3,995,995,1.0
validation,normal,1006,SKU-002,normal_optimized,4,1035,1036,0.999034749034749
validation,normal,1006,SKU-002,normal_optimized,5,1152,1153,0.9991326973113617
validation,normal,1006,SKU-002,service_aware,2,877,877,1.0
validation,normal,1006,SKU-002,service_aware,3,995,995,1.0
validation,normal,1006,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1006,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1007,SKU-002,independent,2,875,877,0.9977194982896237
validation,normal,1007,SKU-002,independent,3,993,995,0.9979899497487437
validation,normal,1007,SKU-002,independent,4,1035,1036,0.999034749034749
validation,normal,1007,SKU-002,independent,5,1153,1153,1.0
validation,normal,1007,SKU-002,normal_optimized,2,868,877,0.9897377423033067
validation,normal,1007,SKU-002,normal_optimized,3,993,995,0.9979899497487437
validation,normal,1007,SKU-002,normal_optimized,4,1035,1036,0.999034749034749
validation,normal,1007,SKU-002,normal_optimized,5,1153,1153,1.0
validation,normal,1007,SKU-002,service_aware,2,877,877,1.0
validation,normal,1007,SKU-002,service_aware,3,995,995,1.0
validation,normal,1007,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1007,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1008,SKU-002,independent,2,877,877,1.0
validation,normal,1008,SKU-002,independent,3,995,995,1.0
validation,normal,1008,SKU-002,independent,4,1024,1036,0.9884169884169884
validation,normal,1008,SKU-002,independent,5,1153,1153,1.0
validation,normal,1008,SKU-002,normal_optimized,2,877,877,1.0
validation,normal,1008,SKU-002,normal_optimized,3,994,995,0.9989949748743718
validation,normal,1008,SKU-002,normal_optimized,4,1024,1036,0.9884169884169884
validation,normal,1008,SKU-002,normal_optimized,5,1138,1153,0.986990459670425
validation,normal,1008,SKU-002,service_aware,2,877,877,1.0
validation,normal,1008,SKU-002,service_aware,3,995,995,1.0
validation,normal,1008,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1008,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1009,SKU-002,independent,2,872,877,0.9942987457240593
validation,normal,1009,SKU-002,independent,3,994,995,0.9989949748743718
validation,normal,1009,SKU-002,independent,4,1032,1036,0.9961389961389961
validation,normal,1009,SKU-002,independent,5,1152,1153,0.9991326973113617
validation,normal,1009,SKU-002,normal_optimized,2,872,877,0.9942987457240593
validation,normal,1009,SKU-002,normal_optimized,3,982,995,0.9869346733668342
validation,normal,1009,SKU-002,normal_optimized,4,1031,1036,0.9951737451737451
validation,normal,1009,SKU-002,normal_optimized,5,1152,1153,0.9991326973113617
validation,normal,1009,SKU-002,service_aware,2,877,877,1.0
validation,normal,1009,SKU-002,service_aware,3,995,995,1.0
validation,normal,1009,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1009,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1010,SKU-002,independent,2,877,877,1.0
validation,normal,1010,SKU-002,independent,3,994,995,0.9989949748743718
validation,normal,1010,SKU-002,independent,4,1025,1036,0.9893822393822393
validation,normal,1010,SKU-002,independent,5,1153,1153,1.0
validation,normal,1010,SKU-002,normal_optimized,2,877,877,1.0
validation,normal,1010,SKU-002,normal_optimized,3,983,995,0.9879396984924623
validation,normal,1010,SKU-002,normal_optimized,4,1020,1036,0.9845559845559846
validation,normal,1010,SKU-002,normal_optimized,5,1148,1153,0.9956634865568084
validation,normal,1010,SKU-002,service_aware,2,877,877,1.0
validation,normal,1010,SKU-002,service_aware,3,995,995,1.0
validation,normal,1010,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1010,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1011,SKU-002,independent,2,877,877,1.0
validation,normal,1011,SKU-002,independent,3,992,995,0.9969849246231156
validation,normal,1011,SKU-002,independent,4,1029,1036,0.9932432432432432
validation,normal,1011,SKU-002,independent,5,1153,1153,1.0
validation,normal,1011,SKU-002,normal_optimized,2,875,877,0.9977194982896237
validation,normal,1011,SKU-002,normal_optimized,3,988,995,0.992964824120603
validation,normal,1011,SKU-002,normal_optimized,4,1027,1036,0.9913127413127413
validation,normal,1011,SKU-002,normal_optimized,5,1140,1153,0.9887250650477016
validation,normal,1011,SKU-002,service_aware,2,877,877,1.0
validation,normal,1011,SKU-002,service_aware,3,995,995,1.0
validation,normal,1011,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1011,SKU-002,service_aware,5,1153,1153,1.0
validation,normal,1012,SKU-002,independent,2,877,877,1.0
validation,normal,1012,SKU-002,independent,3,995,995,1.0
validation,normal,1012,SKU-002,independent,4,1036,1036,1.0
validation,normal,1012,SKU-002,independent,5,1149,1153,0.9965307892454467
validation,normal,1012,SKU-002,normal_optimized,2,862,877,0.9828962371721779
validation,normal,1012,SKU-002,normal_optimized,3,978,995,0.9829145728643216
validation,normal,1012,SKU-002,normal_optimized,4,1033,1036,0.997104247104247
validation,normal,1012,SKU-002,normal_optimized,5,1142,1153,0.9904596704249783
validation,normal,1012,SKU-002,service_aware,2,877,877,1.0
validation,normal,1012,SKU-002,service_aware,3,995,995,1.0
validation,normal,1012,SKU-002,service_aware,4,1036,1036,1.0
validation,normal,1012,SKU-002,service_aware,5,1153,1153,1.0
validation,demand_spike,1001,SKU-002,independent,2,994,1014,0.980276134122288
validation,demand_spike,1001,SKU-002,independent,3,1084,1160,0.9344827586206896
validation,demand_spike,1001,SKU-002,independent,4,1142,1207,0.9461474730737366
validation,demand_spike,1001,SKU-002,independent,5,1290,1350,0.9555555555555556
validation,demand_spike,1001,SKU-002,normal_optimized,2,913,1014,0.9003944773175543
validation,demand_spike,1001,SKU-002,normal_optimized,3,960,1160,0.8275862068965517
validation,demand_spike,1001,SKU-002,normal_optimized,4,1050,1207,0.8699254349627175
validation,demand_spike,1001,SKU-002,normal_optimized,5,1195,1350,0.8851851851851852
validation,demand_spike,1001,SKU-002,service_aware,2,1011,1014,0.9970414201183432
validation,demand_spike,1001,SKU-002,service_aware,3,1141,1160,0.9836206896551725
validation,demand_spike,1001,SKU-002,service_aware,4,1193,1207,0.9884009942004971
validation,demand_spike,1001,SKU-002,service_aware,5,1335,1350,0.9888888888888889
validation,demand_spike,1002,SKU-002,independent,2,1011,1014,0.9970414201183432
validation,demand_spike,1002,SKU-002,independent,3,1115,1160,0.9612068965517241
validation,demand_spike,1002,SKU-002,independent,4,1185,1207,0.9817729908864954
validation,demand_spike,1002,SKU-002,independent,5,1301,1350,0.9637037037037037
validation,demand_spike,1002,SKU-002,normal_optimized,2,975,1014,0.9615384615384616
validation,demand_spike,1002,SKU-002,normal_optimized,3,1070,1160,0.9224137931034483
validation,demand_spike,1002,SKU-002,normal_optimized,4,1074,1207,0.8898094449047225
validation,demand_spike,1002,SKU-002,normal_optimized,5,1184,1350,0.8770370370370371
validation,demand_spike,1002,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1002,SKU-002,service_aware,3,1159,1160,0.9991379310344828
validation,demand_spike,1002,SKU-002,service_aware,4,1200,1207,0.9942004971002486
validation,demand_spike,1002,SKU-002,service_aware,5,1350,1350,1.0
validation,demand_spike,1003,SKU-002,independent,2,989,1014,0.97534516765286
validation,demand_spike,1003,SKU-002,independent,3,1091,1160,0.9405172413793104
validation,demand_spike,1003,SKU-002,independent,4,1178,1207,0.975973487986744
validation,demand_spike,1003,SKU-002,independent,5,1262,1350,0.9348148148148148
validation,demand_spike,1003,SKU-002,normal_optimized,2,951,1014,0.9378698224852071
validation,demand_spike,1003,SKU-002,normal_optimized,3,966,1160,0.8327586206896552
validation,demand_spike,1003,SKU-002,normal_optimized,4,1072,1207,0.8881524440762221
validation,demand_spike,1003,SKU-002,normal_optimized,5,1122,1350,0.8311111111111111
validation,demand_spike,1003,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1003,SKU-002,service_aware,3,1159,1160,0.9991379310344828
validation,demand_spike,1003,SKU-002,service_aware,4,1207,1207,1.0
validation,demand_spike,1003,SKU-002,service_aware,5,1338,1350,0.9911111111111112
validation,demand_spike,1004,SKU-002,independent,2,1006,1014,0.9921104536489151
validation,demand_spike,1004,SKU-002,independent,3,1127,1160,0.971551724137931
validation,demand_spike,1004,SKU-002,independent,4,1127,1207,0.9337199668599834
validation,demand_spike,1004,SKU-002,independent,5,1297,1350,0.9607407407407408
validation,demand_spike,1004,SKU-002,normal_optimized,2,961,1014,0.9477317554240631
validation,demand_spike,1004,SKU-002,normal_optimized,3,1032,1160,0.8896551724137931
validation,demand_spike,1004,SKU-002,normal_optimized,4,1035,1207,0.8574979287489644
validation,demand_spike,1004,SKU-002,normal_optimized,5,1172,1350,0.8681481481481481
validation,demand_spike,1004,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1004,SKU-002,service_aware,3,1160,1160,1.0
validation,demand_spike,1004,SKU-002,service_aware,4,1199,1207,0.9933719966859983
validation,demand_spike,1004,SKU-002,service_aware,5,1348,1350,0.9985185185185185
validation,demand_spike,1005,SKU-002,independent,2,996,1014,0.9822485207100592
validation,demand_spike,1005,SKU-002,independent,3,1087,1160,0.9370689655172414
validation,demand_spike,1005,SKU-002,independent,4,1166,1207,0.9660314830157415
validation,demand_spike,1005,SKU-002,independent,5,1324,1350,0.9807407407407407
validation,demand_spike,1005,SKU-002,normal_optimized,2,960,1014,0.9467455621301775
validation,demand_spike,1005,SKU-002,normal_optimized,3,1008,1160,0.8689655172413793
validation,demand_spike,1005,SKU-002,normal_optimized,4,1106,1207,0.9163214581607291
validation,demand_spike,1005,SKU-002,normal_optimized,5,1248,1350,0.9244444444444444
validation,demand_spike,1005,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1005,SKU-002,service_aware,3,1146,1160,0.9879310344827587
validation,demand_spike,1005,SKU-002,service_aware,4,1207,1207,1.0
validation,demand_spike,1005,SKU-002,service_aware,5,1350,1350,1.0
validation,demand_spike,1006,SKU-002,independent,2,1010,1014,0.9960552268244576
validation,demand_spike,1006,SKU-002,independent,3,1138,1160,0.9810344827586207
validation,demand_spike,1006,SKU-002,independent,4,1176,1207,0.9743164871582436
validation,demand_spike,1006,SKU-002,independent,5,1295,1350,0.9592592592592593
validation,demand_spike,1006,SKU-002,normal_optimized,2,980,1014,0.9664694280078896
validation,demand_spike,1006,SKU-002,normal_optimized,3,1079,1160,0.9301724137931034
validation,demand_spike,1006,SKU-002,normal_optimized,4,1066,1207,0.8831814415907208
validation,demand_spike,1006,SKU-002,normal_optimized,5,1096,1350,0.8118518518518518
validation,demand_spike,1006,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1006,SKU-002,service_aware,3,1160,1160,1.0
validation,demand_spike,1006,SKU-002,service_aware,4,1206,1207,0.9991714995857498
validation,demand_spike,1006,SKU-002,service_aware,5,1336,1350,0.9896296296296296
validation,demand_spike,1007,SKU-002,independent,2,997,1014,0.9832347140039448
validation,demand_spike,1007,SKU-002,independent,3,1099,1160,0.9474137931034483
validation,demand_spike,1007,SKU-002,independent,4,1144,1207,0.947804473902237
validation,demand_spike,1007,SKU-002,independent,5,1315,1350,0.9740740740740741
validation,demand_spike,1007,SKU-002,normal_optimized,2,953,1014,0.9398422090729783
validation,demand_spike,1007,SKU-002,normal_optimized,3,1032,1160,0.8896551724137931
validation,demand_spike,1007,SKU-002,normal_optimized,4,1096,1207,0.908036454018227
validation,demand_spike,1007,SKU-002,normal_optimized,5,1221,1350,0.9044444444444445
validation,demand_spike,1007,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1007,SKU-002,service_aware,3,1151,1160,0.9922413793103448
validation,demand_spike,1007,SKU-002,service_aware,4,1194,1207,0.9892294946147473
validation,demand_spike,1007,SKU-002,service_aware,5,1350,1350,1.0
validation,demand_spike,1008,SKU-002,independent,2,1000,1014,0.9861932938856016
validation,demand_spike,1008,SKU-002,independent,3,1137,1160,0.9801724137931035
validation,demand_spike,1008,SKU-002,independent,4,1143,1207,0.9469759734879868
validation,demand_spike,1008,SKU-002,independent,5,1305,1350,0.9666666666666667
validation,demand_spike,1008,SKU-002,normal_optimized,2,973,1014,0.9595660749506904
validation,demand_spike,1008,SKU-002,normal_optimized,3,1077,1160,0.928448275862069
validation,demand_spike,1008,SKU-002,normal_optimized,4,1070,1207,0.8864954432477217
validation,demand_spike,1008,SKU-002,normal_optimized,5,1209,1350,0.8955555555555555
validation,demand_spike,1008,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1008,SKU-002,service_aware,3,1160,1160,1.0
validation,demand_spike,1008,SKU-002,service_aware,4,1188,1207,0.9842584921292461
validation,demand_spike,1008,SKU-002,service_aware,5,1350,1350,1.0
validation,demand_spike,1009,SKU-002,independent,2,1006,1014,0.9921104536489151
validation,demand_spike,1009,SKU-002,independent,3,1115,1160,0.9612068965517241
validation,demand_spike,1009,SKU-002,independent,4,1166,1207,0.9660314830157415
validation,demand_spike,1009,SKU-002,independent,5,1289,1350,0.9548148148148148
validation,demand_spike,1009,SKU-002,normal_optimized,2,972,1014,0.9585798816568047
validation,demand_spike,1009,SKU-002,normal_optimized,3,1067,1160,0.9198275862068965
validation,demand_spike,1009,SKU-002,normal_optimized,4,1107,1207,0.9171499585749793
validation,demand_spike,1009,SKU-002,normal_optimized,5,1146,1350,0.8488888888888889
validation,demand_spike,1009,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1009,SKU-002,service_aware,3,1151,1160,0.9922413793103448
validation,demand_spike,1009,SKU-002,service_aware,4,1207,1207,1.0
validation,demand_spike,1009,SKU-002,service_aware,5,1350,1350,1.0
validation,demand_spike,1010,SKU-002,independent,2,1007,1014,0.9930966469428008
validation,demand_spike,1010,SKU-002,independent,3,1089,1160,0.9387931034482758
validation,demand_spike,1010,SKU-002,independent,4,1122,1207,0.9295774647887324
validation,demand_spike,1010,SKU-002,independent,5,1308,1350,0.9688888888888889
validation,demand_spike,1010,SKU-002,normal_optimized,2,967,1014,0.9536489151873767
validation,demand_spike,1010,SKU-002,normal_optimized,3,1045,1160,0.9008620689655172
validation,demand_spike,1010,SKU-002,normal_optimized,4,1034,1207,0.8566694283347142
validation,demand_spike,1010,SKU-002,normal_optimized,5,1138,1350,0.8429629629629629
validation,demand_spike,1010,SKU-002,service_aware,2,1014,1014,1.0
validation,demand_spike,1010,SKU-002,service_aware,3,1146,1160,0.9879310344827587
validation,demand_spike,1010,SKU-002,service_aware,4,1181,1207,0.9784589892294946
validation,demand_spike,1010,SKU-002,service_aware,5,1336,1350,0.9896296296296296
validation,demand_spike,1011,SKU-002,independent,2,1010,1014,0.9960552268244576
validation,demand_spike,1011,SKU-002,independent,3,1087,1160,0.9370689655172414
validation,demand_spike,1011,SKU-002,independent,4,1171,1207,0.9701739850869926
validation,demand_spike,1011,SKU-002,independent,5,1285,1350,0.9518518518518518
validation,demand_spike,1011,SKU-002,normal_optimized,2,971,1014,0.9575936883629191
validation,demand_spike,1011,SKU-002,normal_optimized,3,1008,1160,0.8689655172413793
